stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
16886,PA00215,"Av. Salvador Allende N.º 85",,41.6776019766976,-0.874368158397862,,,,,Europe/Madrid
16887,PA00216,"Av. Salvador Allende N.º 107",,41.6777286502833,-0.872195763713879,,,,,Europe/Madrid
16888,PA00217,"Av. Salvador Allende / Bomberos",,41.6680005744794,-0.876454966632381,,,,,Europe/Madrid
16889,PA00218,"Av. Salvador Allende / Del Somport",,41.6749339942206,-0.876830935107454,,,,,Europe/Madrid
16890,PA00219,"Hospital Royo Villanova",,41.6924804109417,-0.862264205093092,,,,,Europe/Madrid
16892,PA00221,"Av. De San José N.º 10",,41.6451659922679,-0.872578813009713,,,,,Europe/Madrid
16893,PA00222,"Av. De San José N.º 34",,41.643419130457,-0.872964546221124,,,,,Europe/Madrid
16894,PA00223,"Av. De San José N.º 45",,41.6430902160315,-0.872866450121005,,,,,Europe/Madrid
16895,PA00224,"Av. De San José N.º 66",,41.6408589761406,-0.873594956986026,,,,,Europe/Madrid
16897,PA00226,"Av. De San José N.º 70",,41.6394622749779,-0.874594925348428,,,,,Europe/Madrid
16898,PA00227,"Av. De San José N.º 97",,41.6395854320623,-0.874235362687303,,,,,Europe/Madrid
16899,PA00228,"Av. De San José N.º 124",,41.6383334531806,-0.876019999462468,,,,,Europe/Madrid
16900,PA00229,"Av. De San José N.º 133",,41.6380020507339,-0.876238406681751,,,,,Europe/Madrid
16901,PA00230,"Av. De San José N.º 159",,41.6365237236894,-0.878086476695711,,,,,Europe/Madrid
16903,PA00232,"Av. De San José N.º 200",,41.6356468080425,-0.879435019526866,,,,,Europe/Madrid
16904,PA00233,"Av. De San José N.º 209",,41.6339766619544,-0.881460938425975,,,,,Europe/Madrid
16905,PA00234,"Av. De San José N.º 224",,41.6340579966154,-0.881550161796477,,,,,Europe/Madrid
16906,PA00235,"Av. De San José / Av. Tenor Fleta",,41.6371932109741,-0.877464070045562,,,,,Europe/Madrid
16907,PA00236,"Av. San Juan Bosco N.º 7",,41.6445774881399,-0.901006115200107,,,,,Europe/Madrid
16908,PA00237,"Av. San Juan Bosco N.º 10",,41.6449967634639,-0.900446732142086,,,,,Europe/Madrid
16909,PA00238,"Av. San Juan Bosco N.º 66 / Hospital Clínico",,41.6435563419715,-0.904921544859819,,,,,Europe/Madrid
16910,PA00239,"Av. San Juan Bosco / Hospital Clínico",,41.6436756155893,-0.90381451701051,,,,,Europe/Madrid
16911,PA00240,"Av. Santa Isabel N.º 9 / Av. De La Industria",,41.6700593358112,-0.839431667571399,,,,,Europe/Madrid
16914,PA00243,"Av. Santa Isabel N.º 52",,41.6673233375482,-0.834292663469705,,,,,Europe/Madrid
16915,PA00244,"Av. Santa Isabel N.º 59",,41.667524035606,-0.835109904801057,,,,,Europe/Madrid
16918,PA00247,"Av. Santa Isabel N.º 124",,41.666822789967,-0.829064762020452,,,,,Europe/Madrid
16919,PA00248,"Av. Santa Isabel N.º 141",,41.6669513666278,-0.828784954771924,,,,,Europe/Madrid
16920,PA00249,"Av. Tenor Fleta N.º 2",,41.641741493728,-0.8854172326384,,,,,Europe/Madrid
16921,PA00250,"Av. Tenor Fleta N.º 3",,41.6420661660277,-0.885620164604794,,,,,Europe/Madrid
16922,PA00251,"Av. Tenor Fleta N.º 33",,41.6404023291962,-0.882321846786852,,,,,Europe/Madrid
16923,PA00252,"Av. Tenor Fleta N.º 34",,41.6402858252242,-0.882510279012063,,,,,Europe/Madrid
16924,PA00253,"Av. Tenor Fleta N.º 57",,41.6390759679085,-0.879746144585261,,,,,Europe/Madrid
16925,PA00254,"Av. Tenor Fleta N.º 62",,41.6386746784845,-0.879407752990528,,,,,Europe/Madrid
16926,PA00255,"Av. Tenor Fleta N.º 82",,41.6378384987983,-0.877794184987233,,,,,Europe/Madrid
16927,PA00256,"Av. Tenor Fleta N.º 89",,41.6379150285949,-0.877481986549225,,,,,Europe/Madrid
16928,PA00257,"Av. Tenor Fleta N.º 124",,41.6365231556165,-0.875280628594152,,,,,Europe/Madrid
16929,PA00258,"Av. Valdefierro N.º 1",,41.6445216258319,-0.926520214695049,,,,,Europe/Madrid
16931,PA00260,"Av. Valdefierro N.º 43",,41.6405680176344,-0.928987088381053,,,,,Europe/Madrid
16932,PA00261,"Av. Valdefierro N.º 27",,41.6420433122736,-0.928065628489188,,,,,Europe/Madrid
16933,PA00262,"Av. De Valencia N.º 8",,41.6474059039929,-0.894482318261775,,,,,Europe/Madrid
16934,PA00263,"Av. De Valencia N.º 38",,41.6463000231225,-0.897180784953183,,,,,Europe/Madrid
16935,PA00264,"Av. De Valencia N.º 41",,41.646153480996,-0.897106856800959,,,,,Europe/Madrid
16936,PA00265,"Av. De Valencia N.º 63",,41.6453448452196,-0.899145888115537,,,,,Europe/Madrid
16937,PA00266,"Balbino Orensanz N.º 7",,41.6594613318425,-0.858927816527442,,,,,Europe/Madrid
16938,PA00267,"Balbino Orensanz N.º 29",,41.6575683407364,-0.858834334910683,,,,,Europe/Madrid
16939,PA00268,"Balbino Orensanz / Parque De Oriente",,41.6572807933435,-0.858754813235895,,,,,Europe/Madrid
16940,PA00269,"Balbino Orensanz / Velilla De Ebro",,41.6591590806284,-0.859078949516321,,,,,Europe/Madrid
16941,PA00270,"Betore Bergua N.º 1",,41.6550138487334,-0.855962801969297,,,,,Europe/Madrid
16942,PA00271,"Biarritz N.º 14",,41.6556055746421,-0.920253748618131,,,,,Europe/Madrid
16944,PA00273,"C.M.E. Grande Covián",,41.6645375849448,-0.85852132315991,,,,,Europe/Madrid
16945,PA00274,"C.S. Las Fuentes Norte",,41.6493664403091,-0.864280481625924,,,,,Europe/Madrid
16946,PA00275,"Terrazas De Cuéllar N.º 4",,41.6322148013732,-0.879467980808357,,,,,Europe/Madrid
16948,PA00277,"Carmen N.º 19",,41.6466812713876,-0.892945924287609,,,,,Europe/Madrid
16949,PA00278,"Catorce De Septiembre N.º 29",,41.6046684327305,-0.824090735349278,,,,,Europe/Madrid
16950,PA00279,"Cejador Frauca N.º 10",,41.6352165001105,-0.891052683718387,,,,,Europe/Madrid
16951,PA00280,"Celso Emilio Ferreiro N.º 6",,41.6541433286852,-0.913552194713939,,,,,Europe/Madrid
16952,PA00281,"Celso Emilio Ferreiro N.º 15",,41.6531782038637,-0.915527599936756,,,,,Europe/Madrid
16953,PA00282,"Celso Emilio Ferreiro / Celanova",,41.654211585581,-0.911205101695756,,,,,Europe/Madrid
16954,PA00283,"Av. De La Ilustración N.º 40",,41.6291883873766,-0.941254079715118,,,,,Europe/Madrid
16955,PA00284,"Camino De Las Torres N.º 10",,41.6466450161467,-0.873951273270425,,,,,Europe/Madrid
16956,PA00285,"Camino De Las Torres N.º 17",,41.6457837128965,-0.875288874613651,,,,,Europe/Madrid
16958,PA00287,"Camino De Las Torres N.º 35",,41.644221668112,-0.878694155134718,,,,,Europe/Madrid
16959,PA00288,"Camino De Las Torres N.º 40",,41.6443861711688,-0.878719003048189,,,,,Europe/Madrid
16960,PA00289,"Camino De Las Torres N.º 49",,41.6429066254276,-0.881197941224413,,,,,Europe/Madrid
16961,PA00290,"Camino De Las Torres N.º 79",,41.6413038859654,-0.883336449447443,,,,,Europe/Madrid
16962,PA00291,"Camino De Las Torres N.º 105",,41.6401545937089,-0.885462318392359,,,,,Europe/Madrid
16964,PA00293,"Camino De Las Torres N.º 116",,41.6401816237682,-0.885834673150122,,,,,Europe/Madrid
16965,PA00294,"Camino De Las Torres / Plaza Schweitzer",,41.6426564972115,-0.881945829998404,,,,,Europe/Madrid
16967,PA00296,"Camino Del Pilón N.º 57",,41.6585167358685,-0.931056796970198,,,,,Europe/Madrid
16968,PA00297,"Camino Del Pilón N.º 86 / Ibón De Plan",,41.6589647289036,-0.937289367027176,,,,,Europe/Madrid
16969,PA00298,"Camino Del Pilón N.º 122",,41.6587407724492,-0.941138359578167,,,,,Europe/Madrid
16970,PA00299,"Camino Del Pilón N.º 131",,41.658622415593,-0.940429037173793,,,,,Europe/Madrid
16971,PA00300,"Camino Del Pilón / Iglesia",,41.6586523365186,-0.942157671638258,,,,,Europe/Madrid
16972,PA00301,"Camino Del Pilón / Ibón De Plan",,41.6588655049446,-0.936974314066253,,,,,Europe/Madrid
16975,PA00304,"Camino Del Pilón / Anillo Verde",,41.6587222976711,-0.925597460574172,,,,,Europe/Madrid
16976,PA00305,"Ismael Hipólito Lor Vicente",,41.658015667115,-0.927621166669074,,,,,Europe/Madrid
16979,PA00308,"Comín Ros N.º 3",,41.6550578981658,-0.913025004961116,,,,,Europe/Madrid
16980,PA00309,"Celso Emilio Ferreiro N.º 12",,41.6535834082344,-0.915414696591466,,,,,Europe/Madrid
16983,PA00312,"Av. Compromiso De Caspe N.º 27",,41.6460923577505,-0.869448808683007,,,,,Europe/Madrid
16984,PA00313,"Av. Compromiso De Caspe N.º 48",,41.64544749889,-0.864949669428566,,,,,Europe/Madrid
16985,PA00314,"Av. Compromiso De Caspe N.º 72",,41.6451593334553,-0.861744821337893,,,,,Europe/Madrid
16986,PA00315,"Conde De Aranda N.º 2  / Colegio",,41.6544393861986,-0.885217448843704,,,,,Europe/Madrid
16988,PA00317,"Conde De Aranda N.º 3  / Colegio",,41.6542083282279,-0.884858445429613,,,,,Europe/Madrid
16991,PA00320,"Conde De Aranda N.º 41",,41.655053227851,-0.888212460817534,,,,,Europe/Madrid
16992,PA00321,"Conde De Aranda N.º 62",,41.6552291774335,-0.888392927274079,,,,,Europe/Madrid
16995,PA00324,"Conde De Aranda N.º 122 / Plaza Del Portillo",,41.6559146270197,-0.891705743985625,,,,,Europe/Madrid
16996,PA00325,"Condes De Aragón N.º 16",,41.6387756266728,-0.905801115641153,,,,,Europe/Madrid
16997,PA00326,"Condes De Aragón / Av. Juan Pablo Ii",,41.6367778281986,-0.907159358447937,,,,,Europe/Madrid
16998,PA00327,"Condes De Aragón / Vía Hispanidad",,41.6345266695652,-0.908710666750111,,,,,Europe/Madrid
16999,PA00328,"Corona De Aragón N.º 33",,41.6433225361124,-0.896760525236947,,,,,Europe/Madrid
17000,PA00329,"Corona De Aragón N.º 51",,41.6447223243969,-0.899404012342685,,,,,Europe/Madrid
17004,PA00333,"Coso N.º 54 / Banco De España",,41.6518570462886,-0.88010586154666,,,,,Europe/Madrid
17005,PA00334,"Coso N.º 55 / Teatro Principal",,41.6518378381849,-0.879567669740568,,,,,Europe/Madrid
17006,PA00335,"Coso N.º 62",,41.651631881324,-0.879559560520322,,,,,Europe/Madrid
17007,PA00336,"Coso N.º 66",,41.6514900549722,-0.879185227187021,,,,,Europe/Madrid
17009,PA00338,"Coso N.º 126",,41.6508767636144,-0.875490299124304,,,,,Europe/Madrid
17011,PA00340,"Coso N.º 188",,41.6527321656362,-0.872202733328167,,,,,Europe/Madrid
17017,PA00346,"Cristo Rey N.º 23",,41.6929555485344,-0.865967208929801,,,,,Europe/Madrid
17018,PA00347,"Cristo Rey N.º 77",,41.6909682854576,-0.863732561026393,,,,,Europe/Madrid
17019,PA00348,"Martín Díez De Aux N.º 4",,41.6281668560622,-0.943720672806926,,,,,Europe/Madrid
17020,PA00349,"Ctra. Castellón / Cementerio",,41.6282291809109,-0.852724787541464,,,,,Europe/Madrid
17021,PA00350,"Ctra. Castellón P.K. 231",,41.6111781794512,-0.834823221967586,,,,,Europe/Madrid
